id,max_cos
te01559,0.5961698972296969
te01560,0.5425378493392875
te01561,0.2732406531727638
te01563,0.35067009743140176
te01564,0.6065587411951204
te01565,0.8200651777426184
te01566,0.5033912025697244
te01568,0.6339016702193265
te01569,0.3113862735775053
te01570,0.29724885993233424
te01571,0.3611234305493859
te01572,0.4957250064310399
te01573,0.3062552303096635
te01574,0.28399864007904546
te01577,0.2855488461637654
te01578,0.2874900040751581
te01579,0.37174680124513876
te01581,0.33346252910777335
te01582,0.40204640503999545
te01583,0.6361431128044619
te01584,0.3021746777293338
te01585,0.3552659061355437
te01588,0.44731111049473915
te01589,0.8717809005761904
te01590,0.5954980541702336
te01591,0.2963475461254281
te01592,0.36428325635330183
te01593,0.3294879472534805
te01596,0.32857917769106376
te01598,0.441782849816421
te01600,0.6130142327229635
te01601,0.6561392524182961
te01602,0.7096097866128017
te01604,0.548733110630653
te01606,0.36817154319596185
te01607,0.3507149303464965
te01608,0.2521434916554994
te01610,0.3750702858216798
te01611,0.30026580462553276
te01612,0.5452750800390118
te01613,0.2920218562816702
te01615,0.5636426910957003
te01617,0.4306048497327462
te01618,0.5137261690715663
te01619,0.32098668909701844
te01620,0.33355070497363265
te01621,0.5706835917994886
te01623,0.37138141206283554
te01624,0.420151182658947
te01626,0.3830350769597654
te01628,0.4378998927125591
te01629,0.3511699341728763
te01630,0.3639023006980173
te01631,0.507077274590618
te01632,0.3483218897475177
te01633,0.4088814502442583
te01634,0.6353030976395798
te01635,0.42302932088240847
te01637,0.33575094474613454
te01641,0.21358031161704677
te01642,0.42674868964496876
te01647,0.39334150389841377
te01650,0.6598379258315173
te01652,0.2613001796023157
te01654,0.5032928338749003
te01657,0.20049290171378406
te01658,0.40232720626859386
te01659,0.21768969090121243
te01660,0.35725291626539213
te01661,0.44610632720595295
te01662,0.35419603720098014
te01663,0.6404991003130276
te01664,0.48632958957028033
te01665,0.5023982793228063
te01666,0.5571441817137117
te01667,0.4055112226381301
te01669,0.25684281527100156
te01670,0.4202120666816541
te01671,0.429288382628681
te01672,0.36066154963570385
te01674,0.35905542408805524
te01676,0.5730101156117703
te01677,0.6346761359717015
te01678,0.438345001809779
te01679,0.21783688355654343
te01680,0.5291758529888418
